message,attributes,tags,timestamp
,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562525495Z
"Your job is NOT to summarize, explain, per...","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562535107Z
"[2026-01-21 14:40:38,930: INFO/ForkPoolWorker-2] AFC is enabled with max remote calls: 10.","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562543260Z
"[2026-01-21 14:40:40,815: INFO/ForkPoolWorker-2] HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-pro:generateContent ""HTTP/1.1 503 Service Unavailable""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562551110Z
"2026-01-21 14:40:40.822 | ERROR    | backend.integrations.gemini_client:generate_json:640 - Gemini JSON generation failed: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562559542Z
"2026-01-21 14:40:40.823 | ERROR    | backend.pipeline.stages.semantic_extraction:extract_semantic_structure:437 - Gemini error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562568072Z
2026-01-21 14:40:40.823 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:725 - [SRC_4] Running LLM Judge (GPT-4o) validation,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562577175Z
2026-01-21 14:40:40.823 | INFO     | backend.pipeline.llm_judge:validate_extraction_with_judge:262 - [SRC_4] Running GPT-4o cross-model validation,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562734482Z
"[2026-01-21 14:40:43,863: INFO/ForkPoolWorker-2] HTTP Request: POST https://api.openai.com/v1/chat/completions ""HTTP/1.1 200 OK""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911655055Z
"2026-01-21 14:40:43.866 | INFO     | backend.pipeline.llm_judge:validate_extraction_with_judge:301 - [SRC_4] Judge result: quality=low, valid=0, questionable=0, invalid=0, hallucination_flags=0, cost=$0.0126","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911661487Z
"2026-01-21 14:40:43.866 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:749 - [SRC_4] LLM Judge: [] items, 0 hallucinations flagged, quality=low","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911668776Z
"2026-01-21 14:40:43.867 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:807 - Extracted from SRC_4: 0 key points, 0 themes, 0 quotes, cost=$0.0000","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911676469Z
"2026-01-21 14:40:43.867 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:817 - Semantic extraction complete: 4 processed, 0 failed, 0 skipped","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911684087Z
2026-01-21 14:40:43.886 | DEBUG    | backend.state.impl.supabase_store:_update_job_atomic:392 - Calling atomic_update_job RPC for job 70f70780-2ae5-4a1a-acd3-514200db5014,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911691429Z
"[2026-01-21 14:40:44,000: INFO/ForkPoolWorker-2] HTTP Request: POST https://lmkqozgsrwisozebskzd.supabase.co/rest/v1/rpc/atomic_update_job ""HTTP/2 200 OK""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911697651Z
"2026-01-21 14:40:44.008 | DEBUG    | backend.state.impl.supabase_store:_patch_job:530 - Updating job 70f70780-2ae5-4a1a-acd3-514200db5014 in Supabase with keys: ['progress_percent', 'stage', 'stage_started_at']","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911704013Z
"[2026-01-21 14:40:44,071: INFO/ForkPoolWorker-2] HTTP Request: PATCH https://lmkqozgsrwisozebskzd.supabase.co/rest/v1/jobs?id=eq.70f70780-2ae5-4a1a-acd3-514200db5014 ""HTTP/1.1 200 OK""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911710313Z
2026-01-21 14:40:44.072 | INFO     | backend.pipeline.stage_runner:run_stage_with_recovery:54 - [70f70780-2ae5-4a1a-acd3-514200db5014] Running stage: semantic_validation,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:44.911716982Z
2026-01-21 14:40:44.074 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_3: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.900714294Z
2026-01-21 14:40:44.075 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_4: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.900799296Z
2026-01-21 14:40:44.075 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_5: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.900809988Z
2026-01-21 14:40:44.076 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_6: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.900820716Z
2026-01-21 14:40:44.078 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_7: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.900829264Z
2026-01-21 14:40:44.072 | INFO     | backend.pipeline.stages.semantic_validation_stage:stage_semantic_validation:57 - [70f70780-2ae5-4a1a-acd3-514200db5014] Starting semantic validation stage,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.901667928Z
2026-01-21 14:40:44.073 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_1: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.901674025Z
2026-01-21 14:40:44.073 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_2: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:45.901679915Z
2026-01-21 14:40:48.011 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_8: verified (97.5%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:48.866639011Z
2026-01-21 14:40:48.012 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_9: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:48.866645463Z
2026-01-21 14:40:48.013 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_10: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:48.866652952Z
2026-01-21 14:40:48.013 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_11: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:48.866660193Z
2026-01-21 14:40:48.013 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_12: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:48.866666671Z
2026-01-21 14:40:48.014 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_13: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:48.866673381Z
2026-01-21 14:40:48.014 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_14: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:48.866683446Z
2026-01-21 14:40:56.053 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_1] Quote QT_15: verified (96.9%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063132370Z
2026-01-21 14:40:56.053 | INFO     | backend.pipeline.stages.quote_verification:verify_all_quotes:209 - [SRC_1] Quote verification: 15/15 verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063146506Z
2026-01-21 14:40:56.053 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:960 - Running schema validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063155594Z
2026-01-21 14:40:56.054 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:970 - Running grounding validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063162973Z
2026-01-21 14:40:56.054 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:976 - Running ceiling enforcement validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063169758Z
2026-01-21 14:40:56.054 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:987 - Running structural sufficiency validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063177883Z
2026-01-21 14:40:56.054 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:997 - Calibrating confidence...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063187681Z
"2026-01-21 14:40:56.054 | INFO     | backend.pipeline.semantic_validation:validate_semantic_extraction:1014 - Validation complete: status=failed, confidence=medium, warnings=2","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063195012Z
2026-01-21 14:40:56.054 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_1: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063201765Z
2026-01-21 14:40:56.054 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_2: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063208645Z
2026-01-21 14:40:56.055 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_3: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.063215254Z
2026-01-21 14:40:56.057 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_11: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.069461915Z
2026-01-21 14:40:56.057 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_12: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.069477722Z
2026-01-21 14:40:56.057 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_13: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.069487103Z
2026-01-21 14:40:56.057 | INFO     | backend.pipeline.stages.quote_verification:verify_all_quotes:209 - [SRC_2] Quote verification: 13/13 verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.069495689Z
2026-01-21 14:40:56.055 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_4: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.069551920Z
2026-01-21 14:40:56.055 | DEBUG    | backend.pipeline.stages.quote_verification:verify_all_quotes:200 - [SRC_2] Quote QT_5: verified (100.0%),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:56.069558584Z
